ATV/UTV,19328.462011076495
Antique,3.3707165109034287
Commercial,95683.69150224992
Farm,26389.859034267916
Golf,625.7704222914504
Industrial,2937.969799238491
Lawn & Garden,74304.37660089998
Light Truck,8645382.621668397
Motorcycle,16.36102457597788
OTR,70.6417445482866
Passenger,93576347.73901005
Racing,23.39659051574939
Temp Spare,53.17644513672551
Trailer,1843066.3485635167
